"ID","gender","age_floor","center_age","age_exact","race","know","lang","item","response","task"
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_flex1",0,"flexibility"
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_flex2",0,"flexibility"
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_flex3",1,"flexibility"
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_cat1",0,"category"
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_cat2",1,"category"
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_cat3",0,"category"
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","soundcheck",1,"soundcheck"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_flex3",NA,"flexibility"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_cat1",0,"category"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_cat2",1,"category"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_cat3",1,"category"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_homo1",5,"homogeneity"
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_homo2",5,"homogeneity"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","soundcheck",1,"soundcheck"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","K_Check1",1,"know_check"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","K_Check2",1,"know_check"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_flex1",0,"flexibility"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_flex2",1,"flexibility"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_flex3",0,"flexibility"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_cat1",0,"category"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_cat2",0,"category"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_cat3",0,"category"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_homo1",5,"homogeneity"
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_homo2",2,"homogeneity"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","soundcheck",1,"soundcheck"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","K_Check1",1,"know_check"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","K_Check2",1,"know_check"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_flex1",1,"flexibility"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_flex2",1,"flexibility"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_flex3",1,"flexibility"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_cat1",0,"category"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_cat2",0,"category"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_cat3",0,"category"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_homo1",1,"homogeneity"
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_homo2",1,"homogeneity"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","soundcheck",1,"soundcheck"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","K_Check1",1,"know_check"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","K_Check2",1,"know_check"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_flex1",0,"flexibility"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_flex2",NA,"flexibility"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_flex3",NA,"flexibility"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_cat1",0,"category"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_cat2",NA,"category"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_cat3",NA,"category"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_homo1",3,"homogeneity"
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_homo2",2,"homogeneity"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","soundcheck",1,"soundcheck"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_flex3",1,"flexibility"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_cat1",0,"category"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_cat2",1,"category"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_cat3",0,"category"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_homo2",4,"homogeneity"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","soundcheck",1,"soundcheck"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","K_Check1",1,"know_check"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","K_Check2",1,"know_check"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_flex1",1,"flexibility"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_flex2",1,"flexibility"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_flex3",1,"flexibility"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_cat1",NA,"category"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_cat2",1,"category"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_cat3",1,"category"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_homo1",5,"homogeneity"
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_homo2",5,"homogeneity"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","soundcheck",1,"soundcheck"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","K_Check1",1,"know_check"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","K_Check2",1,"know_check"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_flex1",0,"flexibility"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_flex2",0,"flexibility"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_flex3",1,"flexibility"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_cat1",1,"category"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_cat2",1,"category"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_cat3",1,"category"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_homo1",5,"homogeneity"
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_homo2",5,"homogeneity"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","soundcheck",NA,"soundcheck"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","K_Check1",1,"know_check"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","K_Check2",1,"know_check"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_flex1",0,"flexibility"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_flex2",1,"flexibility"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_flex3",1,"flexibility"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_cat1",0,"category"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_cat2",1,"category"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_cat3",NA,"category"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_homo1",5,"homogeneity"
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_homo2",1,"homogeneity"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","soundcheck",1,"soundcheck"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","K_Check1",0,"know_check"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","K_Check2",1,"know_check"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_flex1",0,"flexibility"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_flex2",1,"flexibility"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_flex3",0,"flexibility"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_cat1",0,"category"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_cat2",1,"category"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_cat3",1,"category"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_homo1",3,"homogeneity"
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_homo2",5,"homogeneity"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","soundcheck",1,"soundcheck"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","U_Check2",0,"unknow_check"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_cat1",0,"category"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_cat2",0,"category"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_cat3",0,"category"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_homo1",1,"homogeneity"
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","soundcheck",1,"soundcheck"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_cat1",0,"category"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_cat2",1,"category"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_cat3",1,"category"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_homo1",4,"homogeneity"
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","soundcheck",1,"soundcheck"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_flex3",1,"flexibility"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_cat1",NA,"category"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_cat2",1,"category"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_cat3",1,"category"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_homo1",2,"homogeneity"
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","soundcheck",1,"soundcheck"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","q_flex3",1,"flexibility"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","q_cat1",0,"category"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","q_cat2",0,"category"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","q_cat3",0,"category"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","q_homo1",2,"homogeneity"
"224C","female",6,-0.672410151402697,6.85987696514012,"White","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","soundcheck",1,"soundcheck"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","K_Check1",0,"know_check"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","K_Check2",1,"know_check"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","q_flex1",0,"flexibility"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","q_flex2",1,"flexibility"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","q_flex3",1,"flexibility"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","q_cat1",0,"category"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","q_cat2",1,"category"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","q_cat3",0,"category"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","q_homo1",2,"homogeneity"
"225C","male",5,-2.43044159364467,5.10184552289815,"White","Knowledgeable","Specific","q_homo2",5,"homogeneity"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","soundcheck",1,"soundcheck"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","q_flex3",1,"flexibility"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","q_cat1",0,"category"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","q_cat2",0,"category"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","q_cat3",0,"category"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"226C","male",7,-0.090159069151615,7.44212804739121,"White","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","soundcheck",1,"soundcheck"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","K_Check1",1,"know_check"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","K_Check2",1,"know_check"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","q_flex1",0,"flexibility"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","q_flex2",1,"flexibility"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","q_flex3",1,"flexibility"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","q_cat1",1,"category"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","q_cat2",1,"category"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","q_cat3",1,"category"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","q_homo1",4,"homogeneity"
"227C","female",6,-1.4817061185934,6.05058099794942,"White","Knowledgeable","Generic","q_homo2",4,"homogeneity"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","soundcheck",1,"soundcheck"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","K_Check1",1,"know_check"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","K_Check2",1,"know_check"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","q_flex1",0,"flexibility"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","q_flex2",0,"flexibility"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","q_flex3",0,"flexibility"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","q_cat1",NA,"category"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","q_cat2",1,"category"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","q_cat3",0,"category"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","q_homo1",3,"homogeneity"
"228C","female",6,-1.38339215185838,6.14889496468444,"White","Knowledgeable","Generic","q_homo2",2,"homogeneity"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","soundcheck",1,"soundcheck"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","q_cat1",0,"category"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","q_cat2",0,"category"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","q_cat3",0,"category"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","q_homo1",2,"homogeneity"
"229C","male",8,1.06101431886388,8.5933014354067,"White","Unknowledgeable","Specific","q_homo2",NA,"homogeneity"
"22C","female",7,0.22164316370325,7.75393028024607,"Asian","Unknowledgeable","Specific","soundcheck",1,"soundcheck"
"22C","female",7,0.22164316370325,7.75393028024607,"Asian","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"22C","female",7,0.22164316370325,7.75393028024607,"Asian","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"22C","female",7,0.22164316370325,7.75393028024607,"Asian","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"22C","female",7,0.22164316370325,7.75393028024607,"Asian","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"22C","female",7,0.22164316370325,7.75393028024607,"Asian","Unknowledgeable","Specific","q_flex1",1,"flexibility"
"22C","female",7,0.22164316370325,7.75393028024607,"Asian","Unknowledgeable","Specific","q_flex2",1,"flexibility"
